Scramble (State),Solution
D' U2 F2 U2 L U L2 B' D2 B2 L B2 F' L2 D2 L2 B L2 R2 F2 , U2 F L F2 L F' D L' U L F2 R2 F2 D2 R2 F2 U2 L2 U R2 
B2 R' D L2 R' F D2 F2 U' R2 D2 L2 D F2 L2 B L2 B L2 U , R2 B D' R B U R' U L2 U2 B' D' R2 L2 D L2 U B2 R2 D2 R2 
F2 L2 R2 D F2 U2 F' L2 B U2 B2 F' D' U B2 F D' U2 R' U2 , B' D B2 L2 F2 B L' F' D B D B2 U' F2 R2 U B2 U2 B2 U 
D' U' B2 L' D2 B2 R2 U L' B' F' U F2 L F2 D2 B' F' U2 R2 , U2 F B R' U2 F2 B R U' F' B R2 U F2 U2 L2 F2 U' D2 R2 D 
D2 B' L' U2 B2 L2 B2 L2 B2 L2 D2 L2 B U2 D2 L2 U B2 R L2 , R2 U R F L2 U L2 F2 R F' U' L2 U F2 L2 U D' R2 F2 D 
U2 R B L' B' D2 U L F2 D L' D2 L U L2 B U R D2 R2 , U' F' B D2 R' B' U D R F2 R' U B2 U F2 R2 F2 U B2 U' F2 
L2 R2 U2 B' R' B2 U' L R2 U F' R' F2 D2 F2 U2 L2 B L R' , R2 D' F' B2 U2 D2 R' F L U2 F' U F2 B2 D' R2 B2 R2 D2 
D2 B' L B R2 U' R F' U2 L F U2 B R2 F2 D2 R2 D2 U2 B2 , D' F' R2 L D2 B' D L2 D2 L' F2 D2 F2 R2 U D F2 R2 U R2 
L R2 D2 U' F2 B R' F L2 R B' L' B L' D2 U2 L2 U2 B L2 , U R L2 F2 D' F R' L2 F2 B D' L F2 L2 D' F2 D' B2 D2 R2 B2 D' 
F D B2 U2 L2 D2 B2 F2 R2 F' R2 L2 U' R2 F' L U2 F' R D' , U2 R B2 D R' U' D' R L' U' F R' D' F2 B2 R2 B2 L2 U R2 D' R2 
U2 B R2 B2 L2 D2 F2 U2 L U B R F2 U F2 U2 R' L U2 F2 , D B U' D F U2 D' B L U2 B' D2 L2 F2 R2 D F2 U2 B2 R2 D2 
U2 B L2 F2 D2 R2 F2 B2 R F2 U2 B F2 U B2 L2 F' R U' L2 , R F' B R2 B2 R U R2 F2 U2 F D2 R2 F2 B2 U R2 D R2 D' 
L2 R2 F2 U' F' U2 B' F2 D2 L2 D' R2 F2 R2 L B' U R2 D2 L2 , R2 U2 D2 F' L D R B2 R' L2 D' R2 D2 F2 U' F2 D' F2 D' 
U2 F U2 D' L2 B2 F U2 R2 U2 D F L' F2 U2 F D F L2 B2 , U' R F R F B' D R' B D' B' U L2 B2 U2 R2 U F2 U2 R2 B2 
B2 D' B2 U R2 B' D F2 R2 D L2 R2 B2 D2 F' R' B2 F2 R' F' , U F' U2 F L F B2 U L U2 R' B' U2 L2 U2 D' R2 F2 B2 U F2 R2 
U R L' D B' L2 D F2 D B2 D' F U L U2 L U L2 F' R' , D L' B' U2 F2 U2 D R' U' D R D' L2 D' L2 U R2 D F2 B2 D' 
R2 D R B' L2 F2 U B' R' B' U' F2 B2 U F2 L' D2 U R' B2 , B2 R' B L D2 B2 L' F' D' B' R B2 D F2 L2 U R2 F2 U2 F2 R2 
D2 B2 R2 D' U' R2 D L R' D2 R2 L' B' R2 L' U2 B2 R' U2 F2 , F2 U2 R B2 U2 R2 L B R' F2 D' R2 U F2 R2 B2 U' L2 D2 
R' L2 B2 F U2 R2 U F2 L2 F2 R F' R2 L' U2 F2 D L2 B2 F2 , L2 D2 L U' L2 D2 B' D' B2 R F2 R2 D' B2 U F2 R2 U B2 D' 
L2 F2 R' D F R2 B' D' U' F2 R' F R2 U L2 F B' U2 D' R , B' U' F R' B2 U R B2 L' F U2 R2 L2 U F2 D B2 R2 D' R2 
F2 U2 D' F' U' F' R2 D2 F U' R' F2 D B2 F2 R2 B' R2 D' L2 , U B U' B' R F' L2 F' U2 D F' B2 D2 B2 U2 D L2 D' R2 B2 U' 
U2 L' F' L U2 L' U2 D2 B L' B R B D F R2 B2 R2 U' B2 , U F2 B D L2 D2 R' D F D' L' B' U R2 U2 R2 B2 L2 D F2 D L2 
R' U' D L' B' D U' L2 B' D2 F' L' U2 B' U' B2 D2 F2 L2 F , L' D2 R' B2 R2 D' B L F D' R' U F2 U' R2 F2 D' L2 F2 B2 
R U2 L R2 D2 F2 L2 F L R' F' L' D' L D2 U F2 U' B' F2 , D2 R2 F' L B' L B2 D2 B' L' B2 D L2 D' R2 U R2 U F2 U2 
D B2 L2 U2 D' R L' F2 D2 L2 F U2 B R2 U F2 L R' B2 F2 , R' L F2 D L2 F D2 B R' L B2 D F2 B2 R2 F2 U R2 L2 D2 
L R' F' D2 B2 D2 B L2 U' F2 D2 F' R' D R' L U' B' L2 F2 , U' F2 D F L' B R U' D F L' D' L2 U2 B2 L2 U' R2 D' F2 D' 
U2 F2 D2 F2 U' R B' L2 R' D2 F U' L2 U2 F2 D2 L2 D B U2 , U D2 B' U B2 U2 F B R F R' L2 U' L2 U' F2 L2 U D F2 
U B2 U L2 D2 F D F' U2 B' L2 B' L' U' F2 D B F2 D2 U , B L' F' R2 U2 R D2 R' D' F U' L2 F2 R2 D' F2 D' L2 B2 
L2 U2 R2 U2 B2 D U2 B2 D2 R U' R' B2 D' R D L' U D2 R , R' U R F2 B2 U' R2 U R B2 U' B2 D F2 U2 L2 D2 L2 
U2 R2 L2 F U' F2 B' R' B2 L B2 R' B2 U2 F' D' R2 B2 D L , D2 R' L2 F2 L' U R' B D' F R U2 L2 D' L2 U F2 R2 D' L2 D' 
D2 R2 U' B' R2 L2 U2 R' D2 R' L2 D2 R' B2 U B2 U2 L R2 U' , U L' D' R' U F2 B D' B U2 B U2 B2 D B2 L2 U' L2 F2 R2 D 
D' L B R L B' F2 U2 R B' U D' B2 U' B2 L2 F' R' F2 L , B2 U D' B2 R' L F' L' U' D2 L U2 L2 D' L2 B2 L2 U2 R2 D' F2 
R2 F' R' L2 U F2 L2 B2 L2 U' R' F' R' F2 D2 B2 U B F2 D2 , U B U' L2 F' R F R2 F2 U' R U2 B2 U L2 F2 R2 D R2 U L2 
L2 B' D2 F U' F2 U' L' D2 L2 D' U2 F2 D' L2 U D2 R L F , D2 F2 D F' U2 D2 R B2 D' R2 F L2 B2 U' R2 B2 U' F2 D2 R2 
L F2 R' L D2 U R2 B2 L B' U F2 U F' D' L2 B2 F2 L2 B , B L' F R D' R D2 L2 U' L B' U R2 U2 B2 D' B2 L2 F2 B2 
D2 B2 U2 R2 B2 L B2 U L' B2 F2 U D2 B' D2 F2 U2 F U F2 , U F B2 R2 F U D2 R' U2 F2 L2 F U B2 U2 D R2 F2 R2 D' F2 B2 
L F' L2 D2 F' L2 R U2 F' B' R2 B' R2 F' B2 R F2 B' L' R , B' L B' U2 F2 B R2 L2 F L' U' R2 U' L2 U R2 U' B2 U2 B2 
U2 L2 U2 B2 F2 R L' U2 F2 R2 L2 U F B U F' B U D2 F2 , R' B' R' F2 R U F2 U R' B L F2 U2 D' B2 D F2 R2 F2 R2 F2 
L R2 D2 F2 U' D2 B' L2 R D2 F' L2 B2 U F2 D2 B2 F' R2 F2 , U2 L U2 L D2 R2 F B2 D F2 R' B D2 B2 U F2 D L2 D L2 
B' U R' D' F2 U F' D' F2 B' U2 R2 L2 U2 B2 D2 U' F2 B2 U2 , U2 B D2 R' B' U2 R F2 U' F' B U2 L2 F2 B2 D L2 F2 U' L2 B2 
D2 U2 F' D F2 B2 D B2 D U F U R2 D2 B' U' F L2 R' B , U' F' D2 F' B L B D B' R2 F' D' R2 F2 R2 U R2 U R2 F2 U2 
U L2 R2 U2 F2 D2 L2 R2 U2 R2 U2 F R2 L2 U L U L2 F' L' , L F L2 U' L' U' R2 L2 F' U2 R2 B2 U' D2 
L R2 U2 R U2 D2 R' F D2 L2 U L2 U F2 D' B2 F2 U D2 L2 , U D' F2 R L' D L2 D2 B' R' L B L2 D F2 D2 R2 U2 R2 B2 R2 
R2 L D U' R B2 R D2 U2 F2 B2 D2 R2 F' U2 L2 F' R2 F B2 , U R' D R' U B2 U2 L' D F L U2 F2 U2 F2 U' F2 L2 D' R2 D' 
D L R F' B2 R2 B2 L2 B' D2 L2 U2 B2 D2 L2 U2 F' U2 D' B2 , B2 D B R' L' D' B2 U L2 D L2 D' L2 U' B2 
L U B' D' U2 F L' D2 F R' L2 D2 L2 U R2 D2 F2 L2 F' R2 , L2 D B' R' F' L B U D F' L D2 F2 D R2 U B2 D R2 U' B2 
D2 R L2 F D R' B R' B2 F2 R' U' L' F B2 R2 D2 B2 L' U2 , U R' D2 B D2 L' F' D2 F' D F R B2 D' L2 U' L2 D' L2 U F2 L2 
R2 L2 F' D2 F2 R B2 U R L2 F' D B2 F U' B2 R2 F2 D2 B' , R2 D2 R2 U' F' L B D' L' U' B' R2 U R2 F2 L2 B2 U' R2 D B2 
U2 D' B' R U2 R2 U' D2 R2 D' R2 L2 U D2 R L' U2 B2 L' D2 , B2 R U2 B' L2 B2 U' B R2 B D L2 D' F2 D F2 L2 D L2 U2 
D U2 B2 L2 U2 D2 R U2 R F2 L2 U' B R B D2 B2 L F2 B2 , U R' U B' L2 B D2 F L B2 R D F2 B2 D' L2 U L2 F2 D' R2 
F2 R2 L D2 F2 L F2 L2 U2 B2 R' B2 L' D2 R' F B D2 F2 L2 , F B R U2 R' F2 R U2 B2 U F2 R2 L2 B2 U2 D B2 
B' L' B2 U2 F2 B2 U2 B' U' D2 F L2 D F' L2 R F2 L2 R' U , U2 L' D L' B U' R2 D R D F' U R2 D' R2 U' F2 U' R2 D' F2 
L' U2 L R2 D F2 D2 F2 U2 D2 R2 F R2 F2 B2 L2 U B2 U2 F2 , F' U' D' B' R2 B D' L' U' L' U' L2 U2 F2 U' R2 D' R2 U' F2 
B2 F' D' F2 L D' U' R' F2 R U2 L' D R2 B2 F' D F2 R' U2 , R L' F L' F R' L' B L' B U2 L2 F2 D L2 U2 B2 D 
U' R' D2 U2 F2 U2 R B2 L2 B F2 U2 B2 R' D2 L2 B2 U' B2 F2 , U R2 L2 D2 L' D' R2 D F' D2 R' D2 R2 D F2 D2 B2 D F2 B2 L2 
U' B2 D2 L' R U' R' L' B D2 U2 F2 D2 B R L2 F' B2 U' R , L B R B' R U F' B2 R U F' U D2 L2 D2 B2 D' B2 U' L2 D' 
D' F2 B2 U2 R F D' R F' L' F2 B2 U F2 B2 D2 R B R L , B' L2 F2 D' L' B2 L2 B' R' U L' U D L2 F2 B2 U D2 L2 B2 L2 
D' U2 R B' F L R' B' U2 L2 D' F2 R' U F R B2 L' F R , R U2 R F D R' L2 F2 D L F U F2 B2 L2 D R2 U2 L2 D 
U B' U2 L' F U' B2 U2 R F2 D2 U2 F2 D2 B2 F2 R2 L' B R2 , D2 R B2 R' F U' D F2 D B' U L2 D' R2 D' F2 U2 D B2 D 
R B2 L2 B F2 R L2 F' U2 L2 F D2 U B R' D2 L2 D B F2 , U2 L F B' U2 D F2 L' D F' R F2 B2 D' B2 R2 U D F2 U F2 
L F2 R D' B2 L' U2 F' B2 D2 U2 R' D2 B2 F2 U' F R' D U , F' D F' D2 B L' D' B' R L F' D2 R2 L2 F2 U B2 L2 U' F2 U' 
L U2 B2 U2 R' B D R F2 R' U' B D' R2 B' F' U B' D2 B2 , U B2 L D2 R' U' F2 U' R D' F U2 L2 B2 D2 F2 D' F2 B2 R2 U2 
F' D2 F R' D B' F L2 U2 R F2 R2 B2 F2 R U2 D2 F2 R' B2 , D2 L F' L' U2 F' R D L F' B' U2 L2 D R2 L2 U B2 R2 L2 U2 
D2 F2 B' D2 B2 U' R2 D' F2 B D R' U L2 F' D' F2 R2 B2 F , L' U D' F' U F L B' L2 F' B2 U F2 L2 F2 R2 U D L2 D2 
U2 F' U2 D2 R2 B R2 F2 D2 U2 L2 R' U2 F' R2 U2 F' D2 U2 F2 , U L2 U' F L U2 L B2 D2 F R F2 U2 L2 F2 R2 D B2 U2 D 
D2 U2 L F2 D' R' D2 R2 F U2 L F' U2 F' R U' L' D' B2 L' , U F2 B' R2 B D' B2 L2 B' L' B' U2 B2 D B2 D' R2 D R2 L2 F2 
U B' L2 R' F2 L2 B2 L2 D2 U F' L R B D B' F2 D2 B' D , F2 B2 R' U2 D2 R' B' U2 F2 R B' L2 D L2 D' F2 U B2 L2 F2 U2 
B2 R L' U' D2 R' U B L D2 R2 D2 U F B' R2 F2 L D B2 , R2 U' F2 R2 B U' D L F L' D' L2 F2 B2 U D F2 R2 D2 
R2 D' F B L' F2 B' L R' B2 U2 D2 B2 U' F2 U2 F2 U2 B2 L2 , R2 D' R' L U2 D2 B U2 L F' B' U R2 D L2 B2 L2 B2 U' B2 R2 
R2 B' L D2 F2 R2 B D' F U2 F2 R2 B2 L2 F B2 L2 R' D2 U' , U L2 U R2 B2 R2 U' B D2 F2 R L2 U' R2 U' R2 D' F2 R2 D2 
L' R' B2 L F2 U D2 R2 U2 L R' U' B' L2 R2 F2 L2 R U2 F , F' D F2 D2 R L U2 F' U D2 F' R2 F2 D' F2 D2 L2 D' R2 U' L2 
B2 D2 B L2 D2 F' D' U F2 R2 U2 D2 R2 L F' L' B2 R B2 R' , U B L B U L F2 D' F U2 R' F2 R2 D L2 F2 U' D2 R2 D2 L2 
D' R2 L2 U B2 L U2 R D F2 D L' B2 F D2 L' B2 U' F' L' , U' R2 F D2 F B L' F' B2 L F U' D' B2 L2 B2 L2 U' D2 B2 D' 
R' D B U' L' R U2 L2 D R U2 R2 U' B R' B' F U R' D , R' U' L D R2 U' L' U2 F' R' B2 U R2 L2 D F2 D' R2 U R2 
D2 U2 L2 F B L2 R2 B2 R2 D2 B' L2 B2 R F' R F2 B2 L2 R' , R B' U2 B L F L' F R2 F2 B2 R2 B2 L2 D2 L2 
R2 B2 D L2 U' F2 B R F2 L2 F' B L2 U' L2 D L2 U2 D R , F2 U' B R2 D' R2 D2 R2 F U2 L U' R2 U2 D B2 U2 F2 B2 U' L2 
R U' L D R2 U2 F B R' D2 B' F2 D' R2 U2 R' B2 L' R B2 , D2 R2 B2 U' B' U2 F' U' D L' U F2 D B2 L2 U' L2 D' F2 B2 
B2 U2 D2 L U F2 U F' L' B2 F2 R2 D2 R D2 F2 R' U' B R , R L' F' R' L2 F D2 F' L' D2 B R2 B2 R2 U R2 F2 B2 U D2 B2 
R' B' L F L B2 R' U2 B D' U F L2 R B' L D2 L' U2 L' , L D F U2 F' D R F' D L' B D' F2 B2 D' B2 R2 F2 R2 U' D2 
F' B2 U2 L F' L2 F' U2 F2 U2 R F2 U L2 F' B2 D' R D2 L' , U2 D2 R2 F2 L2 B' U F2 B2 L U2 L2 F2 U L2 B2 U' L2 F2 D' 
L2 R B2 R2 F D' F2 U' B' U' D F2 B' R2 L' F L2 R D2 R2 , R U D2 R2 L D L F' B' R B' L2 U R2 U R2 U2 F2 D2 F2 D2 
U2 B2 F2 L' U2 L F2 B D' F2 R2 L' F' U D' L2 R2 D R' D' , U R' D' B' R' U' B' U2 L' D' F2 B R2 U2 B2 U' R2 D R2 F2 U L2 
U F L F2 B2 L F' U' B2 L2 F' R' F2 U' B2 F2 D L' R2 U2 , U D' F U' L' F R F R' F' D2 B' U R2 B2 D F2 U B2 U B2 
D' B2 D L' F L2 U2 R' F2 U D2 L' R2 B U B R2 D' L D , R F B2 D F U' D F2 R D2 B D' L2 D' B2 D2 L2 U L2 F2 B2 
R' U L2 F2 U' R' B2 U2 F R2 U2 R2 F2 U L2 D' B2 U2 R L2 , R' D F' U' B' D2 B' L2 B2 R' B2 U' F2 D L2 U2 B2 L2 F2 U 
L2 B2 D' L' B2 U R L2 D' F2 L' U' R U2 B L2 D2 B2 R2 F' , B2 L D2 L F2 B' D R' B' L2 D B2 R2 U D R2 D F2 U2 
U D B2 L2 R F2 L2 F' U D2 F L2 B' L R2 F U2 B2 L2 R' , U F' L2 F' R' B D R2 B2 D' B' D' L2 U R2 F2 B2 R2 F2 U' D' 
F2 B2 U' B' R2 L D' B L' R2 U2 R D U2 F2 R2 D2 B' F' R' , U' L2 F B' L F R' U' R' D2 L B' R2 U2 R2 D F2 U2 B2 L2 D2 R2 
R L B D R2 L U' B' L U L2 R B D' F2 L' D2 F2 B' L , U' F2 U D' F R' L D' B D F R2 U2 B2 L2 D2 R2 U' B2 R2 B2 
U2 L2 B R U D2 L B2 F2 D' B' L' B2 D' U' B D' F L2 U' , U D R2 L U2 L' U2 B' U2 D B U' B2 U' R2 D F2 R2 F2 L2 D 
L U2 D' R2 L2 F2 L' D' U' F U2 L' R U F2 R2 B2 R2 L2 B' , R D2 F2 D2 B U' R F2 L2 U2 B' L2 U R2 D' F2 R2 L2 U B2 D2 
R' U' D' R2 B F R' D2 R2 U2 B2 D2 U' L U' R2 F' B' U2 L2 , U' B D R2 D B U2 B2 R' U2 B' D' F2 U2 R2 F2 U B2 U R2 D' 
U2 F U2 D L B2 U B L2 F2 B D2 U' L F2 U2 B2 D' B' L , U F' D R2 B' U R2 F' L' B U' B R2 U2 B2 D2 B2 D' B2 U' F2 U 
R' L' U2 R2 L2 U' F' D F' U D B U F' L2 U R' D' L2 D2 , U F R' F' B' R L' F B2 L2 D' B' L2 D' F2 R2 U' B2 D' B2 U R2 
B2 R D2 B' F' D' R U' F2 B D' U B' R L B F2 L' B' R , L2 B' U D' L U L2 B R2 U2 F B2 U' B2 U R2 L2 B2 L2 U' R2 
D L2 F2 U2 L' D B2 L2 D U2 B2 F' R' B2 D2 L F2 U2 F2 R , U' B' U2 B2 L2 F2 R2 D' L' B' L2 U R2 L2 U2 L2 U L2 F2 D' 
L2 D B2 D U' F R' F L' F D2 L2 F R2 B2 L2 U R' B' U' , U2 B' U2 D2 L' F' R U F L F2 U' F2 U' L2 U L2 U2 L2 U 
U2 B' F2 L D' U2 F U B2 U' B F' U2 F L R' U2 D' B L , U F' U' B' L' F L2 U' B' D L U F2 D' F2 R2 F2 B2 D' F2 U 
L2 R2 U' B' U2 F2 D U' F' B2 R U2 B R2 L D2 U2 B L2 D2 , R' D F' U2 B R2 F2 R' B2 D' L D' L2 U' R2 U2 R2 B2 L2 D2 L2 
D2 U2 F' L' B' F D2 F2 U2 R' F2 B2 U2 F2 R2 L2 F2 U2 R2 F , B' R2 F' U2 F' D2 R' B' D2 B' R2 U2 F2 U B2 U L2 U' B2 U' 
U2 B' R B' F2 L2 F' D2 L' R U2 L F2 L R2 U2 F2 D' L D2 , D2 R2 L U F U2 B2 L' F' L2 F B2 D F2 L2 D' F2 U' B2 U' L2 
F2 D2 F R B2 L2 D L' B2 D U' B' U2 D2 B F2 D' F2 B2 L' , U R' F' B' R L' U D L' B R' U' F2 B2 R2 F2 U' L2 U' B2 L2 
D' U2 B2 R U2 L2 U' D2 B2 F L2 U2 L2 D2 F2 R2 F2 U2 R' U2 , U2 L F2 R' L' F B D2 L2 F' R' U2 L2 D R2 U2 L2 B2 U' D2 
L2 R2 D' U2 L2 B2 R' D2 L F2 U2 D' B R' D L R2 F R' L' , U F2 R' U2 B D F U F2 D2 L' B R2 D2 R2 L2 D' L2 F2 L2 B2 D2 
R2 B' D2 B F2 D' F' R2 D2 U2 F' D' U' R2 B' L' F' D2 R L' , F2 L' D2 R D' B' L U F2 D F' U D' R2 D' R2 L2 F2 U B2 D2 
D2 F R2 D B2 F2 U D2 F2 L' U2 D2 B2 F R2 D' U' L' D U2 , U' D' R' D F2 U D' F L' D R F2 U2 R2 U' B2 U F2 B2 D R2 
U' B D B F' R' F D2 L2 D' B2 L R2 U L B2 L' D2 U R2 , U D2 L2 D R' B' R' L' U D L U' B2 D' R2 U2 D' F2 D' B2 L2 
U' D B2 L' U L2 D B2 L' D' R2 L2 F L U2 L' U' F2 U' R2 , D R2 F B2 R' L B L B' R' D2 F2 B2 L2 F2 U' L2 U B2 R2 
D' F2 R2 D F2 B2 D F B R2 B2 U' B' R D2 F B' L2 D L' , U B2 L2 F' D L' U' B L B2 L U R2 D' L2 U F2 L2 U' B2 L2 
L' U2 R' D2 B D' R2 B' R' U2 D2 R' F' D2 R D R' D2 R' F , R F2 D' R F' L' F2 R' D L' F' L2 D R2 D F2 D' R2 D L2 D2 
U' B D2 B2 U L2 R' D2 F' B R2 L F D U' F2 B' D' B2 D2 , U2 R' B D2 L' D2 B' L2 U2 B' U F' U' R2 D2 L2 U' L2 F2 D' R2 U2 
U' F' U2 D B2 R D2 R2 D2 U' F' D2 F' L2 F2 U2 R2 F' U' L2 , U' R2 U L2 D2 L2 F2 B' D R U F2 D' L2 B2 L2 D' B2 R2 D 
L2 R B2 R' D' R' F' R' L' D R2 D2 R F2 D R2 B2 F R F , R2 U' F U2 L U' L' U D R' U' F2 R2 F2 U' R2 D' L2 U2 L2 
U2 R L' B2 D2 U' B' U2 D' B2 F2 D U' R2 U D2 L' R B2 L2 , B2 R2 F2 R L F U D2 R L U B2 U' F2 U B2 U' L2 D2 
B' R' L2 F2 U' D2 F R' L' D2 R2 L F2 U2 D' R' U2 R2 L2 B , B R' L D F U' L' B U2 F B' U B2 U2 L2 U' L2 F2 D' R2 D 
L2 D2 R' B F D2 R2 F2 D L' U L2 U D2 R2 B2 R' B U2 L2 , F2 B U' L B R' B D' B' R2 F' U' B2 D2 F2 U' R2 U F2 U B2 
U2 F2 L' F2 U' R F2 U F' B2 L2 F R B2 U2 B2 L2 U L2 B2 , U R2 L B2 R' B2 U B D B R' B2 U D R2 D B2 R2 U L2 U2 
U2 L R2 D L2 F2 D2 F' U F2 L U2 F2 D2 F2 D2 R2 L' F2 U2 , U D' F2 B U' L2 B' R2 F U L F2 R2 D L2 U2 R2 D' R2 B2 U2 
L' B' U2 L' B' D2 L D2 R2 U2 R2 B2 R L' B D2 F R D R , R B2 U2 F' D2 F' U B' U L2 U B2 D' R2 U B2 U' L2 
F L' F B' L2 D' F2 U' R B2 F L2 R2 F R' D U2 F2 B' U , R U2 D' F2 U2 L U F' D' B U2 F2 U F2 U' F2 R2 L2 D2 
B2 R U2 R2 D' F2 D L2 B2 L B2 L2 F' D2 B L2 D L D2 B2 , F2 R U F' R' L2 U' F2 U B' R U D F2 U' B2 R2 F2 U' F2 
R B2 F2 U2 F D2 U R2 D2 R2 U' F B2 R' L2 B F2 L D' F2 , U2 F2 B2 D F R F U' B' U R' U F2 B2 D' F2 R2 D2 L2 D F2 
L' B L' U' D2 B2 R L2 F D2 U2 L F2 U2 D2 R2 B' L2 B L' , F2 L' B D' F2 B' U' L' U2 L' B2 D F2 L2 D' R2 U F2 U2 L2 
D2 B R F' B2 R' F2 B2 D2 U' F' L2 U R2 B2 R2 D2 B' F' D , B' R' B' L F' B U2 F B2 L U2 B2 L2 B2 U2 L2 U B2 D 
F U' F' L2 F2 R B U F B2 U2 B' L2 R' U2 B' D' F' R2 D2 , U' L' D' F R L B U' R L2 B' U D R2 U F2 D R2 F2 L2 U2 
D U B L2 D U F' D' L U' R' U2 L2 F2 L2 D U2 F2 D2 L' , F2 R2 U B U D B R U' L' F U R2 F2 L2 B2 U2 B2 U B2 D' 
F R2 F' L2 R2 U2 R2 F' L R2 B' U2 D2 B2 F2 L2 U2 R' B' F2 , D B2 U2 L D' R2 U2 R' F B2 R' F2 D2 F2 U R2 U2 L2 
L2 R' D B' U' B L F2 L2 R2 F2 L2 R B' U2 F' R L D2 R2 , U R2 U' L' F B' R2 D F2 U R L D2 B2 D R2 U B2 D' L2 U' R2 
L F' D2 B2 F2 U2 B' F2 D R' L2 F' D2 R B2 L' B2 U2 B2 U2 , U2 L' B' U2 R U2 B' D F' B R D' L2 B2 L2 U D' L2 U L2 F2 
B2 U L2 D' B2 U B2 U2 D2 F D2 B U R' B2 U B D2 F' U , U2 L' U' F2 U' L U2 F' L2 D2 B D L2 U L2 U2 B2 U' B2 L2 B2 
D2 U2 F2 R' D2 L' R D F2 B2 D L' U2 B2 D2 U2 B2 L' R2 U' , L2 U D' L' D B2 D' R' U2 R2 D' R2 F2 U2 F2 U R2 L2 
B U B' D2 L2 D L' D2 B2 U F' U2 L2 R' B2 L D' F2 R2 D2 , R F D' F2 D' B' D' B' R' L' U' R2 D L2 U2 L2 F2 U' F2 L2 
D2 B R2 L2 D U' R2 B2 U2 B F' U' L R2 D2 U2 B2 F2 R2 L' , U2 R' L F D R2 U2 B L2 F2 D' F' D2 F2 U R2 F2 R2 D' B2 L2 U' 
L F2 R L' D2 F2 U' F L' U' D R D B' L B2 U' F B R2 , R' F2 R' D2 R2 B' R' L B' U L U2 B2 R2 D2 F2 U L2 U F2 U 
U' L2 R2 B2 L2 U L' F2 U2 D2 F2 U2 R B' F2 R2 L' F2 R F , B' R' B' R' B R F2 L' D2 F U R2 F2 U2 L2 D' B2 R2 B2 L2 
F2 D2 U2 B2 D F D2 U' F2 B D' U' B2 D2 F L B' U F L , U R' L B R F2 D L2 B' R U2 L B2 L2 D' R2 L2 U R2 D R2 L2 
U' L F2 D2 U L2 U L2 B' F2 U2 D2 B F L2 U F2 L' D2 U , U R F R U2 B2 U2 B' U F' B2 U2 F2 U2 D L2 U' F2 D B2 
F2 R2 F2 U2 F2 L2 F' U' R' L' F2 L2 F2 D2 L2 U' B' U' B' U , R L2 B' L2 D' F L2 U R D L' D L2 F2 R2 D2 B2 U L2 U R2 
D2 R2 L D2 F2 R2 L D2 F2 B' D' U' B2 R2 U B2 D' F U B , F R' F U L2 D2 F' L B R2 B2 U R2 U' R2 D' F2 R2 D2 
U2 D' B2 U F2 L2 U' D2 L U' D2 L' R U R' D R' D2 U R' , R U' D' R' L D2 R' U' R D2 F2 D' L2 U2 L2 U2 B2 L2 
D R' D2 R' D F2 U2 D' F' L2 F R2 F2 L2 R2 F' U B2 F2 U2 , U' L F' U2 F' D' L' D R F2 L D2 R2 F2 L2 F2 U R2 B2 U' 
F2 B U2 R2 U2 D R' U2 F2 R' F' L2 U2 R U R' B2 L2 R2 B , F2 L B' D' B' R2 D2 L' U2 B' R L2 D2 F2 D F2 R2 D2 L2 U' F2 
L2 R2 U2 L2 B U2 F D2 U2 F2 B' D2 L' B2 R2 B R U2 L2 D2 , R' L2 B2 L' B U' B D2 F2 B' R2 U D F2 D' L2 F2 D2 F2 D 
U L U2 R' L B U2 B U' D' F2 U2 D F' L' B L2 F2 B2 L2 , F2 L F D' R' U B' D' L2 U2 R' F2 B2 D B2 R2 U2 D F2 D2 R2 
B' F U2 B2 U B' F2 R2 U2 R2 U2 L2 B F2 D2 R' L D L2 R2 , F U' F' U' L' U2 R U F D L F2 U2 B2 D2 R2 U B2 D' F2 R2 
U F B2 U2 F2 D R D B2 D2 F2 R2 L B' F U2 F R2 F2 L2 , R2 U2 R D' R2 B D R2 F D2 R D R2 B2 D' F2 L2 D' B2 U2 L2 
L2 U2 F2 U' L2 U2 B2 R2 B2 R2 D2 R2 F2 D' L2 U2 D2 L' R2 B' , B R U2 R L F2 U F2 U2 D F2 D2 B2 R2 U2 
R2 B' U' R2 D L2 D2 L' F B2 R' D2 L' D2 R' D2 U' L2 F' L' , U L' F' R2 D2 R' F2 R' F D F' U2 L2 U' B2 R2 D' B2 U F2 D2 
U2 R2 D B2 D2 B2 D2 B' D2 B' L2 F2 U B2 R2 F2 B2 R' D' B , F2 U L2 U2 F R2 U' F' L' U2 R2 F2 R2 U' R2 D' R2 F2 U2 
D L2 F' U' D B2 D L' D2 F2 D B F R D2 U F2 L' B2 D , U R' D' F U R2 L U R B R' D B2 U2 D' F2 R2 U' L2 D2 
D F' D' B2 D2 R' U B2 D2 B2 F' R2 U2 D2 L' U2 F L B2 L , R2 D L2 F' R2 F2 L' B2 R U2 F L2 U2 B2 D' B2 R2 F2 B2 U2 
B2 D R2 U L2 D R' F2 B2 R2 F B2 R2 B2 D L' R D2 F L , F2 B' L2 B U' F' B2 L2 B' R' B' U' F2 D2 F2 L2 B2 U F2 U' R2 
